gene_symbol	GSM121470	GSM121471	GSM121472	GSM121473	GSM121490	GSM121491	GSM121492	GSM121493	GSM121494	GSM121495	GSM121496	GSM121497	GSM121498	GSM121499	GSM121474	GSM121475	GSM121476	GSM121477	GSM121478	GSM121479	GSM121480	GSM121481	GSM121482	GSM121483	GSM121484	GSM121485	GSM121486	GSM121487	GSM121488	GSM121489
DDB2	56.94751281	48.70191157	81.70736329	56.79529639	36.91918963	32.65106176	89.52893326	61.88619488	69.6154721	172.0505118	50.27982293	41.22450067	70.7590725	51.5182028	23.34774347	11.21124511	63.59593923	23.87472649	71.53689993	36.80717856	63.93810566	32.34150007	48.21994623	36.52667425	63.27246195	45.58869571	39.36635966	58.22672284	65.7208556	48.43906912
DDB1	29.78725982	0	54.41548905	38.1339709	23.50266048	21.9883138	59.8782875	36.46556639	68.72490408	35.90205026	51.93314952	49.07634139	52.22442545	35.28432561	32.41320799	28.94144503	42.21825929	43.33419007	56.24754394	34.97183104	31.54077838	33.34479478	55.63184609	36.74760171	48.33249707	34.1881675	44.00751408	34.73691793	62.49978412	38.03208525
DDAH1	106.0119797	84.00446792	152.3714922	119.5115844	112.1146565	123.1140554	184.026979	117.3627171	70.73936237	80.71306695	143.5835267	235.0095656	215.9562308	422.7491303	249.7706953	200.2380095	258.4880669	282.5216351	48.31259467	219.2094819	99.22329475	116.6182557	180.5786014	166.0565915	82.30196549	22.45355297	270.1400769	181.1309339	270.5584283	199.909015
DCTN2	79.81989112	48.76368775	101.0600997	81.51299463	56.82702407	76.63875574	115.7359358	88.46274505	95.41565485	128.3995339	62.5331345	65.0102033	84.52394355	70.90882129	80.53646433	36.37556609	62.43962495	66.47662905	80.22160819	71.33123688	71.59042104	58.89132591	53.85720652	45.72043354	51.42246017	55.23560612	54.56650641	48.12745369	85.79394796	68.49190317
DCAF5	30.19741316	46.89622414	56.47521665	59.58028019	76.09126117	74.17503018	351.311426	67.32520204	68.20567992	53.53924053	65.9554621	48.86602423	63.86693104	54.13326023	61.41884303	53.32631579	62.23770744	59.14298506	52.47401738	50.81569629	71.26742076	47.25454283	72.8439728	39.023299	76.75935256	50.0579389	205.4303787	45.65021921	50.19430708	52.37496958
DCAF11	56.91510564	28.70769572	106.1601013	83.25457652	33.65577253	34.47410218	122.4717366	86.27633557	88.44556345	115.2841945	106.6261276	70.47728109	95.87989283	80.32635578	93.83388502	87.43964225	89.65945154	76.72865414	101.4075062	86.44226478	95.35367159	77.49614229	98.9278534	81.48324747	106.8700568	101.6816559	86.49237813	66.75941936	99.43502652	65.78452458
DCAF11	384.8443484	322.1293707	400.409112	392.2891436	591.2417149	714.1740487	531.9073052	487.4236176	1045.750319	1071.192303	638.6350739	485.7742235	527.4318481	445.7189295	475.0840767	489.3617707	669.4965448	596.2826014	834.3841267	594.3909613	510.0517428	474.2712866	661.2979941	477.1267944	550.6078103	477.9728809	383.3359299	315.4872302	383.8226463	326.9170501
DAXX	50.01541498	31.28001544	77.03284534	60.32681057	37.64025163	43.62075613	82.27595883	50.14268659	40.2004376	29.54319742	50.06366363	54.70933606	44.99858454	53.93359519	58.14240112	54.32034406	63.13422119	54.956562	63.78158042	43.69298592	70.00971348	56.47480527	53.64494288	51.18874929	66.57709899	42.49873261	61.17246501	63.01135774	58.40905228	51.98282656
DARS	21.00592742	14.11433856	49.70712581	25.48066776	54.90089158	49.70842979	70.4938555	36.6112627	28.30757537	19.4051814	30.27749237	18.99280818	65.18324132	34.13902474	51.67479833	13.30842469	52.54566692	16.76992234	65.17436187	38.69719601	41.93261469	30.01191037	41.42750965	16.00063557	30.07447802	26.5954184	28.21002001	42.3047814	48.36816503	33.07314007
DAPK3	27.78004026	21.53254406	52.20877619	41.23226538	50.94961162	75.35855035	59.70846928	38.61338083	11.96187304	15.09036291	7.559733556	36.13132005	45.10211456	42.88084097	83.62950619	30.22616238	38.31586687	45.93219538	6.400286345	30.5448687	50.28277019	49.5530288	40.2607816	33.56942295	31.39740621	14.24764141	63.60724098	28.19391505	50.29270459	52.40391003
DAPK1	466.1539569	397.074007	356.6142747	347.5272981	313.4179256	421.1607797	457.8520917	387.4421804	343.029713	359.9833676	556.9817725	447.6857854	390.151039	396.1151077	376.1736783	345.0506897	483.4430196	441.6285954	422.5555736	401.6950918	366.8342143	345.7147809	439.634104	408.0717999	453.3591714	406.8232269	513.004221	431.5673338	472.5207678	390.6048395
DAPK1	50.60988415	22.02979169	77.94570115	46.70746618	64.43719858	71.65539028	63.36342035	39.02731272	60.47646965	61.38675504	30.35227181	24.06612551	65.36719199	49.12869292	42.73679685	45.87660572	32.69313725	23.32147251	28.16152025	25.34601906	50.40638758	43.66644831	29.40212449	17.40273079	57.33404394	39.80323288	25.88944279	26.43115482	58.5928241	38.26071476
DAP3	1279.029269	862.5970367	721.5689957	621.9884187	276.4230187	414.140618	485.6656131	526.0649798	174.6269152	188.7281232	921.6133105	996.9068546	284.514366	262.3737313	530.6735492	591.560532	723.533709	826.3756818	741.5949439	523.8784716	777.8205735	691.5555717	632.9947311	199.5711436	710.5305075	692.5904743	947.1673802	723.1255331	703.4539394	567.2196906
DAP	459.4568111	323.4914848	530.8604609	452.9640772	241.9017387	314.589797	389.70578	302.3449235	235.320276	211.6988629	600.9380594	478.9482631	316.7861528	280.6828308	447.4640291	455.7637984	633.5861885	55.17732514	560.9264582	399.3429833	396.1562598	414.7722416	568.5503339	450.7468999	503.1635267	410.3814475	650.1100718	455.4890442	489.3452953	378.7580685
DACT1	140.9681843	132.1220376	157.6900377	119.6759758	108.3346142	148.802617	200.5755708	148.6015491	213.7330386	168.2680624	195.8753838	166.932237	163.171634	136.1761807	131.8242886	118.965194	192.7679554	198.6706773	166.9463343	150.5844064	145.7712246	124.3104477	206.8891854	137.8038674	211.6014244	156.9373877	163.8942428	126.1427706	146.3764276	160.3416392
DAB2	3945.391581	2688.89239	1821.944139	1883.829767	1660.721683	1947.391005	2419.143409	1994.029567	2742.16738	2591.385341	2113.543764	2036.730095	2255.516151	1931.923823	1987.179899	1815.521119	1983.000914	1921.282807	2142.272293	1580.987877	2644.435229	1540.204924	2545.052632	1886.323461	2184.324836	2136.333133	1698.488292	1723.57688	1885.561127	1877.492531
DAB1	0	76.29358511	0	1.618771834	2.223177415	1.611614333	4.31396151	0	8.902393973	5.918498171	15.47466943	0	2.879428736	0.256976304	3.357137931	0	20.4017453	0	8.22391888	6.477084575	11.28427413	1.254517154	0	0	7.799372775	2.950425036	0	0	0	0
DAAM1	169.3558592	111.0523085	59.64797077	61.46207827	34.46594801	38.86512511	80.00078074	59.06489685	45.4156828	47.19024638	93.33875663	90.27747349	79.10248302	58.07479606	71.19314874	50.70002706	90.00001907	87.90546143	82.92386454	76.50144989	87.58571413	83.03978421	128.9927603	94.54829129	114.5661178	81.98263799	45.00016478	50.98827884	99.36412243	56.05908818
CYR61	39.05166172	36.65251785	53.31213262	38.18715636	48.72643421	57.79212886	32.77105541	25.26335366	47.96908262	30.7821057	59.74526367	19.57702252	61.95162564	37.11181537	93.60188396	82.77486195	38.32394357	3.82297154	49.26931838	33.64152951	58.64409113	22.68498787	62.71452071	27.52929493	34.35319809	34.95026001	37.59335082	38.95934359	62.39993959	57.11975547
CYP3A5	46.8445752	29.2403887	62.73659516	54.29751404	31.14253948	39.51396442	63.81787704	58.36536161	40.01640879	15.76732605	36.05069848	40.46619046	50.23147253	44.32841252	55.35013535	61.70769811	41.79961699	54.56753426	51.30382063	38.59176115	59.6944402	35.94634275	47.98024715	29.39779258	61.258552	29.24932505	46.6765439	34.67103403	60.05576357	46.94429516
CYP2A7	25.13379167	19.20327817	37.93283318	41.22839735	25.07641615	29.92290797	42.6407741	31.34303863	50.67364897	31.30461609	32.78494032	27.74433899	45.67984906	36.95559596	37.47046439	35.19080176	22.76148794	35.78382128	25.20153426	30.63728691	47.26969593	33.87036809	29.32270612	12.27807998	42.09353553	17.77768609	27.13977272	22.24679541	26.96670626	30.54519223
CYHR1	0	28.3694458	53.57805989	24.7002921	37.30709536	39.36835417	42.6977018	17.38031507	69.42815705	60.03611498	27.54336926	22.13237605	45.86657285	24.50148895	55.09979428	77.46634748	32.59890908	41.79827087	38.68287769	34.03072732	53.36283709	39.81756097	28.98192911	31.76301603	43.90350524	14.3791292	35.36501107	32.50125774	36.01493626	37.28108071
CYFIP1	487.5821904	344.0872589	463.4541828	389.1163895	247.7331383	277.841845	369.28514	363.1465976	536.766049	731.3107973	558.5638249	489.2351092	431.5251484	371.24202	404.2320521	325.3030892	758.0723723	699.1541888	529.96766	463.9381043	336.0335452	295.7980777	619.0705249	552.0443087	495.8471703	511.2178248	560.9808737	522.08595	558.197507	404.3790441
CYBA	28.28133879	23.18936101	33.79790585	31.22663087	43.54678612	37.06188768	56.53595632	31.89398294	61.47548322	50.96612334	31.49032134	32.88075147	29.4672325	30.87413155	41.68683156	28.04461878	28.16076219	13.71154511	32.09645327	25.10130606	36.77178792	35.78364631	39.17635986	32.25974183	48.93090069	33.05710415	31.06938107	31.95808162	27.57734964	30.95469952
CYBA	30.33008005	23.53875089	20.85546724	25.97287497	42.75874341	56.57249734	43.06531963	33.93373123	40.05584353	49.98682714	17.34532375	26.30834015	33.60658463	19.64759479	21.77600504	18.91129624	6.538089003	28.1298015	22.59950611	24.02873417	36.74945704	21.70242898	30.62516738	28.36968568	23.96163743	13.11791977	4.831485677	12.55307824	22.09602944	16.44251359
CXXC5	53.18726749	34.17336876	51.3210626	42.18090049	58.09325087	62.07248799	48.92501282	34.15854739	44.77486817	48.26812945	39.02551789	26.47075173	46.20674292	45.03186205	53.43818982	44.11871623	28.1217248	21.28883623	26.91452527	29.01801576	42.55628437	42.43346451	38.80237154	33.41636209	57.3957627	19.57155525	36.08387757	34.91846466	42.02441958	48.03534992
CXCL9	59.1724681	26.85035935	53.47942505	53.72988019	26.75268143	28.8331608	55.76502024	40.6174287	103.6903791	62.36605124	81.35885738	61.00482978	73.13471676	33.7304509	73.47372837	48.11500334	48.1936715	57.01477449	53.16129645	42.56053745	74.03565282	48.98757892	66.43130042	38.84713462	81.81224055	39.45438772	91.54933314	722.2485452	97.21674144	69.51784193
CXCL2	107.7579164	66.16836756	85.51737586	62.43875662	118.3252252	114.870185	95.60572359	66.77039822	47.02593494	33.96974769	80.08994383	53.78861426	123.8339231	89.02195325	64.44494387	29.78050026	92.28168695	68.4984964	97.92945758	67.54469367	90.52382042	77.03277645	115.3530163	73.82731661	68.08384175	50.07806459	81.38271601	112.2046665	95.06357236	63.81223328
CXCL17	2639.68209	1851.612448	638.5745444	716.0908939	1000.99364	1109.726644	555.2283631	522.7487003	508.0542675	616.0233165	556.2351466	627.7640135	577.4858406	472.7948034	683.2348815	616.1948269	470.6037582	422.702194	573.3300231	546.3204763	1245.262597	1084.335083	769.7964831	544.3176233	732.1964755	579.9376381	497.7250135	520.2924439	751.0551827	688.3108518
CWC27	33.71257921	19.73495843	73.22089877	40.88220839	37.28321527	27.98687398	70.71481215	45.75732424	48.50473792	44.19320566	46.19850156	27.52934812	54.43183342	29.50328313	13.32217969	8.983851491	31.60412881	26.38523421	58.45126263	42.25855119	47.0719081	8.5599063	28.29748716	24.20238722	25.73135577	16.79286937	0	37.31810255	55.37464666	33.86032016
CUX1	17.76824784	37.96095764	28.77429791	26.443808	41.58221252	35.59180652	48.75229998	19.55997042	27.52216667	22.87215284	20.70105091	14.70000122	30.84547592	18.48195767	31.33848369	24.64438183	29.25246286	28.15537772	23.78141784	28.30860839	38.42666592	32.61664846	50.63859659	27.0484528	35.47084432	21.26479599	16.85749275	32.42512524	25.98562519	21.28859103
CUL9	19.77951829	12.15572977	62.83329599	44.47657811	42.19028096	39.33224282	49.85225885	35.47367366	52.88199476	49.12912141	36.6547761	9.641873463	60.67691224	32.32077873	60.54127379	20.03095355	41.26386253	26.6423425	31.68512716	24.07819744	52.24071018	48.01060275	33.21998212	0	53.28207322	32.39564006	48.24897287	15.68475941	50.94675864	27.32556777
CUL4B	64.30495485	28.56591432	99.98188547	113.499694	56.34709266	66.33653878	100.2670405	79.33501616	76.78930969	69.71405896	83.25872241	62.33567005	96.13779351	96.35687043	109.1377023	75.89185805	62.99153282	68.74079741	74.2716979	65.54143137	79.03936587	76.76081818	65.40896941	62.87335745	91.40414077	67.12451756	83.01956479	63.78000319	86.43642583	40.01016463
CUL4B	109.9697062	77.38428918	46.09728396	43.44091226	65.02313426	71.5919042	64.98055286	55.91940043	98.96478202	83.92371254	54.95821137	55.9537126	66.99224358	53.99367957	70.6695416	41.01100237	64.08188737	68.8121416	65.19518851	47.23872112	60.53184834	64.03141686	103.6539684	66.71287464	70.0320078	59.38954696	23.92903088	45.32226382	60.02392908	49.52288877
CUL3	586.0392468	390.4406628	549.5478956	490.0101638	225.2142208	278.9321746	518.893055	458.3837384	487.5054784	520.0687202	657.7143458	557.588187	520.3733191	488.1967429	612.8496099	510.7095366	728.0755069	788.9226758	640.7445502	474.6794431	475.5688705	336.333417	600.9934599	572.8995726	729.3480206	606.5894084	682.737241	604.7555981	637.4132919	531.6620134
CUL2	156.5995839	77.82077335	134.3000418	104.0500892	90.81478799	65.41802928	182.3992328	147.7196523	121.8435073	171.9157764	198.5744541	193.4251889	182.5742693	141.1520924	179.3148147	129.5473769	215.0125345	207.4742808	279.9490715	195.3200259	169.7450235	129.9059292	169.4629176	144.8172315	247.4868578	197.7576384	250.2724221	148.8697864	232.9705789	201.5788786
CUL2	241.573229	10.83209911	179.9815122	210.8967664	64.55601655	68.12346786	195.4308508	183.7018157	164.6564969	206.4606141	255.3448983	225.795337	193.2212228	149.1423916	197.9702679	169.8082731	251.2069214	229.7053987	233.2544463	196.1192481	185.9333192	168.6276818	255.0297132	217.9240069	275.234807	283.2206777	191.855368	176.0359127	284.3355269	201.1317488
CUL1	370.2945383	245.3263852	199.2984693	157.9375918	164.4860067	140.3939159	166.5328085	151.3080269	130.5092928	112.5401934	267.2009441	194.1028775	193.4282829	130.8074096	198.9973082	138.1130763	290.8890968	206.8671821	194.5364236	150.9970342	207.2298046	171.6160325	273.7247975	194.3194234	233.4190058	177.7433181	2537.493349	201.6720685	237.9714877	156.3247055
CTTNBP2NL	311.1575156	215.5857107	118.8153384	113.5896258	102.454872	122.6626636	86.27247607	80.54400604	78.5211523	83.03643075	146.9871594	150.041432	107.3329015	84.12738659	111.4687169	111.1697748	130.8923534	112.4868992	134.4554765	116.7502305	157.8227241	143.9823613	146.9081005	103.1283632	128.4286878	139.3703504	123.1955643	125.1984347	157.0568987	136.3702689
CTTN	629.276498	496.1903469	363.9596695	277.0507688	443.9662583	692.2905743	352.0331534	284.3364741	372.8358087	351.7447919	427.5631067	310.8172183	382.7643568	234.390121	327.7982469	223.9892331	326.6204195	288.320706	415.4614999	360.8254171	415.9533859	394.4200336	346.3016358	269.5704948	482.5830039	366.4229321	468.8737236	408.6002078	456.8191296	321.8437902
CTTN	96.17943945	61.52097575	89.71999377	75.44888581	73.97583534	92.2458456	80.38287172	56.74051008	42.5007978	37.14424477	60.42879444	67.33303951	79.58130937	77.28978326	70.55583357	65.23264709	58.71357382	70.94169828	83.25188409	63.83625035	81.30036786	68.20649461	60.38395255	59.32696625	85.80383422	63.53543753	74.74161933	77.43114636	67.75247481	62.53161861
CTSH	42.01995664	29.11379816	49.60558994	41.2690117	79.17120934	68.39430294	59.42190105	52.69864366	65.49782734	70.69006894	48.36944204	26.53501531	50.87853516	43.6360555	50.28829395	39.71986601	38.09106537	47.8719496	63.91174691	32.70563244	53.23523204	54.11490936	60.9759804	34.77802614	52.27176397	50.51948789	37.25514683	40.64011497	52.1159526	45.49293186
CTSD	71.82848367	56.28721657	85.20503219	73.2363709	51.12550882	62.00667216	96.45192002	74.21152351	107.0423325	122.1096919	109.2141971	95.84854143	94.15408434	72.42941848	94.56748522	208.8715669	106.1749578	105.0482581	119.8494946	101.4140145	88.91200913	77.55914728	92.14552461	74.34137006	100.250049	81.72637097	100.2870018	106.5664691	83.12998004	65.19703355
CTSB	2232.047394	1773.145556	2617.070552	2305.898897	6318.165957	6417.286354	4621.216689	3704.049753	7130.022305	7297.942027	2801.495876	2502.962348	3283.918683	2807.885793	2216.220887	2014.971426	3453.905367	3194.773856	4855.474339	3541.137725	2391.226932	2140.711102	4074.002093	3262.815643	3376.075167	2602.501631	1658.679779	1411.768899	1730.81657	1389.791053
CTSB	27.36786147	13.77305047	68.55701791	35.3016037	37.57909532	34.51895014	48.51976482	37.07729791	55.26779691	73.08244354	30.09755435	3.633813193	55.13528294	40.28057354	41.59879954	46.91006501	28.67363266	16.19243826	32.03137002	18.99389432	52.35794732	39.41321247	25.07743326	4.35934652	51.20241938	37.37607559	25.93043722	3.453780216	49.24071943	41.51506775
CTNNB1	116.6536866	88.68831781	105.3758576	122.629219	120.8716574	117.6396921	132.7216165	108.4848912	195.5174721	190.4698245	208.5177821	141.5142395	139.6351927	98.06141829	126.122381	96.25293169	210.7439984	191.8000975	162.1601124	129.7564662	119.9064784	102.1047763	200.5530434	116.8316419	188.5830107	145.324869	164.0289387	125.8411688	159.0754947	120.9290947
CTNNA2	221.8413087	151.5369751	329.3949261	296.8841083	517.4435241	666.3503981	402.4537244	319.2611332	633.0952755	568.8297839	321.1881913	224.0204939	319.1460827	257.0844564	239.0903933	243.5158365	337.7904962	188.2678872	398.1155133	288.1170187	295.3187612	273.7654706	397.9741151	268.6752331	307.1125461	231.9860573	196.7234559	145.1993214	183.1336863	140.3220866
CTNNA1	399.8306425	204.4548579	389.1134885	320.3524318	377.0845547	508.3522021	375.6021845	307.7067406	317.8802035	341.8170945	428.6836298	382.6078132	403.6949843	361.6645686	411.7450352	401.2802283	467.0217415	439.7494164	479.6179598	371.2829929	416.1424009	400.8202244	465.1042972	325.4738073	461.0015638	440.8973488	506.7086487	417.8576271	498.0230876	417.9188311
CTHRC1	50.40430111	37.4839645	62.01133897	43.35001348	29.04633421	37.34728379	50.05777749	38.44356261	61.43604847	12.54353555	31.5171952	22.26791377	103.2129613	50.75374451	65.76634124	38.9578388	23.10609383	36.27111554	33.70921608	27.89337728	53.51117797	47.93962244	21.00976875	32.53842811	49.09056444	29.28286785	39.11600086	20.56309586	50.14221428	37.38816036
CTHRC1	56.2092368	25.34950194	90.30406676	90.15708151	48.33270407	62.82034228	119.359046	87.98320158	102.5303403	116.7465664	74.25013729	64.3991151	73.34362555	61.47649679	81.10683849	70.78600063	62.34943513	58.4147359	73.97621997	45.49709348	76.40910676	61.26238726	81.92654637	62.78960717	98.52997404	69.86026865	64.20898056	68.22497001	86.79384032	43.4772299
CTDSPL	128.3840722	195.0800691	45.2124714	50.99034578	90.64646253	94.84120284	83.90756449	48.55353548	50.60463816	48.49816547	49.8708729	43.19797671	58.65900119	36.74021654	66.52745145	54.88429922	54.66983913	46.45583479	57.75096691	45.89019628	87.65190925	63.39099901	70.91771633	43.75952179	81.35874184	47.62675647	42.37652164	46.8610188	56.47583058	43.41790198
CTBP1	1614.458748	1186.706283	713.8542038	638.2525307	1728.979695	1400.806791	949.3889765	818.8132446	1335.135632	1183.43345	1286.070753	1075.634411	749.1737432	272.8163978	659.99351	568.3833506	1295.139298	1255.057326	1307.950646	1151.520463	690.6495758	646.8587126	1434.324639	1084.750966	1002.42938	771.4589984	739.8410094	710.1229802	634.0938229	268.1708416
CSTF2T	71.28262527	63.31653593	93.36464792	79.32175391	32.27596973	37.12187911	85.89520947	68.26402659	101.1008308	128.7873089	102.3975842	65.90638809	120.1955824	90.17372475	84.64829347	95.1919624	100.8564506	75.04062375	92.46636997	76.10574376	87.11357545	71.83925089	68.41964761	85.48882125	96.58583312	78.72361916	89.76900387	75.66252978	126.4900011	90.90772452
CSRNP3	20.70211013	19.63571144	69.48341182	39.92680423	48.8015691	20.0790721	37.70639719	24.93433088	34.35423647	42.12945394	55.87659631	8.126421466	90.22364101	43.55008861	85.77528679	49.07418561	36.44880295	19.73272528	43.89995064	30.88330157	96.86818403	40.39975902	36.33751413	40.93511576	20.20081825	28.96354036	52.03656482	19.58069377	58.99075521	47.84434298
CSPG4	56.14442244	50.9329432	113.2492389	68.57732508	75.08014354	91.65641528	145.82753	91.96621055	52.89842591	47.66017711	97.70751146	58.96124802	120.9470994	66.27030655	75.03996481	2.022902561	116.9263922	60.13911144	94.16243934	66.81315799	83.23039425	51.25177104	74.46266357	45.28724243	76.40916569	55.33623453	85.15566709	69.18980306	79.80616998	62.85430457
CSNK2B	780.5481394	547.7207975	382.2960802	351.1003936	741.6507043	730.2092327	263.0812162	265.4779686	514.9290582	627.2063533	509.0247858	577.4070742	522.9680403	131.7613648	380.1259494	387.8470916	596.9045074	519.124536	470.4243006	400.0497874	457.0286541	425.7303254	664.5786948	544.1299071	356.9128763	398.7944213	345.5405352	411.1257571	477.2742359	420.5292592
CSNK2A2	120.2427815	91.45913149	147.8516956	114.8099902	122.0592547	127.8481361	152.6993784	134.6282119	87.77188653	72.65523379	152.4098369	145.6808562	145.3321171	123.5566106	134.9008244	160.8134176	176.2537953	146.0011677	168.4328356	136.81149	117.0074511	121.4624625	121.113014	111.3330028	125.3051819	135.7128431	184.0137204	156.6016276	126.3727923	145.4286281
CSNK1G2	18817.90113	17774.94296	23632.87453	22022.48375	38107.66055	38104.45713	37292.18742	31550.26412	66023.09488	64610.0559	34787.35717	28186.65585	25743.97492	25084.72902	20982.6696	20378.65346	41426.94726	29669.02273	44502.29217	36733.06957	23735.67031	24734.75485	34816.15851	24359.61104	31838.26465	23927.58075	16639.89581	14131.69737	14066.90102	11560.68167
CSNK1G1	34.41844805	24.32158678	44.03562234	43.81707847	25.27968807	31.7587621	46.20792143	37.70060794	53.4669435	34.98847864	42.43265592	25.01839488	43.12302727	40.03746286	47.99120831	24.67922784	32.44949012	27.98038254	37.55693755	17.30433327	43.60743098	44.6210936	47.36511578	13.18056145	43.12128705	25.25236453	24.81333917	19.95696402	41.25460375	35.94837324
CSMD1	29.2444396	12.48891606	62.35172588	50.20223404	38.79406731	27.56460423	41.62765409	28.27473229	42.00786347	60.89382071	25.94612726	22.82174897	65.57055453	31.66539671	42.27462872	3.697345025	27.65866064	29.90936783	18.08142722	29.94089618	51.45514159	32.53849037	18.72107573	16.21001127	39.11627626	12.79188371	23.06814798	23.73137919	38.52407281	28.20969836
CSK	95.27001303	65.79467229	155.7859984	117.9808103	162.6012275	185.3222521	88.71264799	66.87653461	32.72098073	33.94674409	218.3302462	103.318306	189.2695189	125.3036797	204.3663447	73.52691439	127.4786013	98.29209819	151.7637148	136.1372276	172.3170628	112.456736	137.0761064	88.05908849	87.48768298	36.67033499	0	130.8146708	187.8509788	186.4820957
CSH2	30.1032298	19.25492711	59.16446664	41.42760105	23.03961986	21.47634813	73.33059154	23.14448552	60.61120503	47.90007181	34.55744662	10.77641771	61.06514982	36.0635739	33.31828724	51.46480527	25.45102919	15.20977304	27.58618436	19.27895893	33.15657733	25.56965954	24.01755901	21.4602875	32.90280725	16.35010436	20.03895287	11.74490245	39.1679977	37.74846889
CSGALNACT1	56.07454447	0	48.24114128	33.40916852	54.20079746	39.90128771	55.00083828	29.21741635	32.45150996	59.94081435	33.33760708	30.85119085	36.24475144	39.42829961	41.07060739	34.89277668	34.22232586	34.68269779	32.88005554	33.3304316	48.20998565	37.41619343	39.35108028	33.65606117	42.18074682	35.58757328	49.25626443	41.52442326	37.77740933	25.16805763
CSF3R	83.65912894	28.0149923	73.33307173	53.05007338	18.90312366	12.44385263	55.31345817	27.49897183	32.01115529	32.01444152	51.63870549	23.52981675	52.55627614	45.7232947	57.61145798	70.20920747	36.57803016	19.73945587	33.31090662	30.21424581	43.78448298	36.69123723	35.43358869	28.02602073	39.47988025	26.66921257	41.41754494	26.65955233	44.90399381	30.09661534
CSF3R	428.0299507	310.3615143	94.56663919	63.69393335	146.7646559	163.8919168	98.98279031	77.8655097	92.45147642	91.60362938	119.233473	78.00546707	101.5102621	118.0057375	84.46764442	92.12643055	98.00806755	95.36429428	118.7547944	75.19718165	102.7747028	90.5182377	125.1012602	68.87161033	77.69855107	78.85644867	100.8858132	99.79506869	97.4091954	67.32270921
CSF1R	18.02345436	10.58803255	33.0088271	30.773104	17.14473419	13.90927426	28.02193473	14.02833514	43.31578256	49.94081993	22.58338952	30.3359138	29.82034382	18.88406088	26.62785338	46.5249249	29.9147523	25.70544525	44.2982601	28.90997757	44.02613505	33.04811304	27.23472498	18.28788462	20.20350168	17.72938446	57.34387864	18.43431399	36.19870808	14.72634523
CSE1L	611.5224283	468.5834825	566.0150793	446.0596382	417.365594	429.1145944	800.7469026	491.0274302	437.9261437	442.7470414	1075.078239	871.4479936	838.4665384	695.5692256	410.2503248	599.0973571	1201.317654	975.0825441	1000.031399	886.3270648	654.9377074	657.304781	914.883737	717.6807048	918.0584939	668.8260685	935.6596598	830.8647355	884.5979702	743.7781079
CRY2	53.05054971	38.44098896	68.63147754	47.05268813	45.18635762	44.39598514	51.60833355	38.30558532	77.51556627	48.71177034	42.95260669	19.54547495	59.3106857	48.48440341	56.02137954	86.21544691	33.87637386	32.88428582	29.55560337	30.57610865	50.25724918	49.93584395	22.80751185	27.15386264	64.85434058	31.42155703	41.30773845	22.75190528	49.32175268	29.8853501
CRTC1	0	5.216542867	51.92350875	50.25348548	27.60945219	23.44266906	55.88466489	52.90705692	32.99702395	37.45643651	36.54260695	27.71162299	61.60683369	34.76020487	55.43266537	39.10180784	34.87923083	7.465563436	32.38151788	11.51582943	83.27505602	51.05478074	54.23119484	29.88007868	58.84078669	31.18944083	30.47349784	23.87485968	54.63955937	32.71861962
CRLF3	28.64186864	34.16121607	84.76310941	48.87163067	42.81756995	33.95572966	71.94213468	39.157571	47.9559377	38.80050411	38.96943332	26.45789902	68.65704331	29.75656193	37.5025594	52.09570145	38.70085625	24.42932658	51.32725059	23.01734054	65.26440066	29.84921393	34.2683046	12.29251968	67.05072339	33.12687318	24.92314566	38.46155416	44.19061185	28.52225516
CRKL	22.71135514	22.71743149	48.76235874	21.18908509	31.60383278	43.70346276	54.32735469	32.86754303	42.40549717	50.46333032	36.28555264	22.99350798	33.59456775	23.63165189	16.45006756	5.789022605	29.60649156	22.508418	36.73298366	30.77396172	41.09839667	22.97688442	27.74733446	24.60958686	45.90399806	23.99786366	28.46037881	38.4132393	45.09934181	28.52659622
CRKL	127.8442901	0	126.5523716	86.93694399	37.89361347	38.68049131	119.1853683	91.39307408	52.98715408	60.04268744	93.17634504	85.68438035	77.68911335	46.10043978	77.1655714	82.41264685	105.5167067	88.94466355	111.659419	76.6901913	105.5564929	77.76969562	115.2389426	90.32323401	122.792155	113.1398777	96.84932652	76.28037431	117.826679	63.26236483
CRK	62.73928308	34.60884021	73.97806624	58.82311272	60.96002562	55.33772235	70.74761794	65.69552613	61.69566055	55.53398145	56.66879095	48.00021858	73.64497187	45.44967964	41.77394658	49.59412475	43.84436832	45.7006633	68.53265733	28.86572097	55.79929603	50.6241137	61.00630378	23.52660909	30.07984487	35.41449241	61.79762998	27.79861168	47.30894476	41.74369726
CRIP2	888.1460453	616.3034997	220.217759	221.6876116	119.7044456	114.9389131	201.0329221	173.7722747	144.0321246	161.182953	432.4518123	411.8302145	192.8024809	145.4282521	334.0952876	266.963533	348.9376889	325.738713	467.4955545	394.5697781	522.057783	420.6476567	461.462604	348.1253703	329.8612758	277.7719847	306.3791476	321.6817804	377.7639642	331.533051
CRIM1	31.84612832	22.67996069	41.51656581	42.04455232	20.14081085	40.22687224	54.75190022	18.39439996	46.36868917	60.47318342	32.46362243	27.39497882	43.77008991	36.35567646	40.36543419	32.58835504	32.6729455	28.4434467	14.96133644	27.89598061	49.80504878	31.55672901	25.37055924	17.44893784	34.46321849	18.77055309	14.74188766	22.86171177	22.29571851	30.74777535
